District_Name,ID,Report Order,Region,Year,Month_Name,Month_Number,Wild_Salmon_Number,Wild_Salmon_Weight,Wild_Grilse_Number,Wild_Grilse_Weight_kg,Sea_Trout_Number,Sea_Trout_Weight_kg,Finnock_Number,Finnock_Weight_kg,Farmed_Salmon_Number,Farmed_Salmon_Weight_kg,Farmed_Grilse_Number,Farmed_Grilse_Weight_kg
Lochy,71,68,West Coast,1956,May,5,17,96.16,6,13.61,4,3.63,0,0,0,0,0,0
Lochy,71,68,West Coast,1956,October,10,33,171,78,233.6,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1956,September,9,46,222.26,87,257.64,80,29.48,0,0,0,0,0,0
Lochy,71,68,West Coast,1957,August,8,91,386.91,187,480.81,159,78.93,0,0,0,0,0,0
Lochy,71,68,West Coast,1957,July,7,91,411.41,183,502.13,96,63.5,0,0,0,0,0,0
Lochy,71,68,West Coast,1957,June,6,1,4.54,3,9.07,28,25.85,0,0,0,0,0,0
Lochy,71,68,West Coast,1957,May,5,0,0,0,0,2,2.72,0,0,0,0,0,0
Lochy,71,68,West Coast,1957,October,10,38,168.28,77,212.73,2,0.91,0,0,0,0,0,0
Lochy,71,68,West Coast,1957,September,9,105,493.51,173,464.93,81,23.59,0,0,0,0,0,0
Lochy,71,68,West Coast,1958,August,8,3,16.33,24,52.16,1,0.91,0,0,0,0,0,0
Lochy,71,68,West Coast,1958,July,7,8,16.33,0,0,320,285.31,0,0,0,0,0,0
Lochy,71,68,West Coast,1958,October,10,0,0,0,0,32,21.32,0,0,0,0,0,0
Lochy,71,68,West Coast,1958,September,9,0,0,2,4.08,18,13.15,0,0,0,0,0,0
Lochy,71,68,West Coast,1959,August,8,5,19.96,5,12.25,54,24.04,0,0,0,0,0,0
Lochy,71,68,West Coast,1959,July,7,1,2.72,3,5.44,56,23.59,0,0,0,0,0,0
Lochy,71,68,West Coast,1959,June,6,0,0,0,0,1,1.36,0,0,0,0,0,0
Lochy,71,68,West Coast,1959,September,9,6,24.04,1,2.72,240,94.8,0,0,0,0,0,0
Lochy,71,68,West Coast,1960,August,8,3,13.15,0,0,58,21.77,0,0,0,0,0,0
Lochy,71,68,West Coast,1960,July,7,134,502.13,291,659.52,158,100.7,0,0,0,0,0,0
Lochy,71,68,West Coast,1960,June,6,1,4.08,0,0,1,0.91,0,0,0,0,0,0
Lochy,71,68,West Coast,1960,May,5,0,0,0,0,1,0.45,0,0,0,0,0,0
Lochy,71,68,West Coast,1960,September,9,1,5.44,0,0,50,22.68,0,0,0,0,0,0
Lochy,71,68,West Coast,1961,August,8,15,59.42,45,81.65,163,100.24,0,0,0,0,0,0
Lochy,71,68,West Coast,1961,July,7,18,58.06,28,38.1,191,105.23,0,0,0,0,0,0
Lochy,71,68,West Coast,1961,June,6,11,20.87,20,36.29,100,59.87,0,0,0,0,0,0
Lochy,71,68,West Coast,1961,May,5,5,11.34,0,0,42,25.85,0,0,0,0,0,0
Lochy,71,68,West Coast,1961,September,9,12,43.09,20,39.01,253,228.61,0,0,0,0,0,0
Lochy,71,68,West Coast,1962,August,8,81,375.57,142,401.88,98,60.33,0,0,0,0,0,0
Lochy,71,68,West Coast,1962,July,7,87,401.43,215,587.86,17,5.9,0,0,0,0,0,0
Lochy,71,68,West Coast,1962,June,6,7,30.39,2,4.08,9,3.63,0,0,0,0,0,0
Lochy,71,68,West Coast,1962,October,10,51,229.52,40,120.66,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1962,September,9,97,433.18,182,510.29,9,5.44,0,0,0,0,0,0
Lochy,71,68,West Coast,1963,April,4,2,12.7,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1963,August,8,109,453.14,119,332.48,84,59.87,0,0,0,0,0,0
Lochy,71,68,West Coast,1963,July,7,89,407.33,161,398.71,27,29.48,0,0,0,0,0,0
Lochy,71,68,West Coast,1963,June,6,41,229.97,14,34.93,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1963,May,5,31,175.54,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1963,October,10,51,231.79,40,112.94,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1963,September,9,124,537.05,128,356.07,52,34.93,0,0,0,0,0,0
Lochy,71,68,West Coast,1964,April,4,4,15.88,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1964,August,8,136,609.17,245,667.69,419,226.34,0,0,0,0,0,0
Lochy,71,68,West Coast,1964,July,7,157,705.34,433,1179.34,738,241.76,0,0,0,0,0,0
Lochy,71,68,West Coast,1964,June,6,37,169.19,33,130.63,72,31.3,0,0,0,0,0,0
Lochy,71,68,West Coast,1964,May,5,26,119.75,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1964,October,10,121,548.39,79,214.55,68,79.38,0,0,0,0,0,0
Lochy,71,68,West Coast,1964,September,9,147,657.26,177,477.63,120,88,0,0,0,0,0,0
Lochy,71,68,West Coast,1965,August,8,60,227.25,6,17.69,47,38.56,0,0,0,0,0,0
Lochy,71,68,West Coast,1965,July,7,39,151.05,5,15.88,36,39.92,0,0,0,0,0,0
Lochy,71,68,West Coast,1965,June,6,13,50.35,5,15.88,37,41.28,0,0,0,0,0,0
Lochy,71,68,West Coast,1965,May,5,3,11.79,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1965,October,10,13,52.16,3,4.54,12,6.8,0,0,0,0,0,0
Lochy,71,68,West Coast,1965,September,9,42,160.12,6,17.24,31,32.66,0,0,0,0,0,0
Lochy,71,68,West Coast,1966,April,4,3,14.97,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1966,August,8,57,261.27,136,336.57,185,98.43,0,0,0,0,0,0
Lochy,71,68,West Coast,1966,July,7,105,440.89,178,410.05,361,249.02,0,0,0,0,0,0
Lochy,71,68,West Coast,1966,June,6,71,419.12,26,59.87,31,26.76,0,0,0,0,0,0
Lochy,71,68,West Coast,1966,May,5,23,156.04,0,0,2,3.63,0,0,0,0,0,0
Lochy,71,68,West Coast,1966,October,10,72,354.71,45,102.06,6,7.71,0,0,0,0,0,0
Lochy,71,68,West Coast,1966,September,9,150,685.83,125,290.75,59,46.27,0,0,0,0,0,0
Lochy,71,68,West Coast,1967,April,4,2,11.79,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1967,August,8,162,667.69,247,577.42,190,86.18,0,0,0,0,0,0
Lochy,71,68,West Coast,1967,July,7,229,957.08,343,783.35,250,228.61,0,0,0,0,0,0
Lochy,71,68,West Coast,1967,June,6,64,351.99,6,13.61,33,39.92,0,0,0,0,0,0
Lochy,71,68,West Coast,1967,May,5,8,52.62,0,0,3,1.81,0,0,0,0,0,0
Lochy,71,68,West Coast,1967,October,10,77,381.02,61,151.95,13,5.9,0,0,0,0,0,0
Lochy,71,68,West Coast,1967,September,9,140,687.19,142,356.07,120,58.51,0,0,0,0,0,0
Lochy,71,68,West Coast,1968,April,4,4,21.77,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1968,August,8,30,102.06,94,253.56,19,9.98,0,0,0,0,0,0
Lochy,71,68,West Coast,1968,July,7,58,210.47,181,492.6,195,132.45,0,0,0,0,0,0
Lochy,71,68,West Coast,1968,June,6,27,110.22,8,21.77,10,6.8,0,0,0,0,0,0
Lochy,71,68,West Coast,1968,May,5,14,69.85,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1968,October,10,45,201.85,52,141.52,2,0.45,0,0,0,0,0,0
Lochy,71,68,West Coast,1968,September,9,53,216.36,67,194.14,19,4.99,0,0,0,0,0,0
Lochy,71,68,West Coast,1969,August,8,106,423.2,93,291.66,85,75.75,0,0,0,0,0,0
Lochy,71,68,West Coast,1969,July,7,192,750.24,172,560.64,119,105.69,0,0,0,0,0,0
Lochy,71,68,West Coast,1969,June,6,59,239.04,28,98.88,57,51.71,0,0,0,0,0,0
Lochy,71,68,West Coast,1969,May,5,19,86.18,0,0,2,1.81,0,0,0,0,0,0
Lochy,71,68,West Coast,1969,October,10,114,499.86,65,211.83,112,100.7,0,0,0,0,0,0
Lochy,71,68,West Coast,1969,September,9,135,542.5,93,285.76,151,135.62,0,0,0,0,0,0
Lochy,71,68,West Coast,1970,April,4,1,3.63,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1970,August,8,124,505.76,144,395.99,568,312.53,0,0,0,0,0,0
Lochy,71,68,West Coast,1970,July,7,234,896.75,285,811.02,261,110.22,0,0,0,0,0,0
Lochy,71,68,West Coast,1970,June,6,46,236.78,72,190.51,3,1.36,0,0,0,0,0,0
Lochy,71,68,West Coast,1970,May,5,16,83.01,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1970,October,10,46,200.49,45,124.28,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1970,September,9,93,403.24,90,247.21,87,35.38,0,0,0,0,0,0
Lochy,71,68,West Coast,1971,April,4,2,10.89,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1971,August,8,101,366.5,144,424.56,65,34.47,0,0,0,0,0,0
Lochy,71,68,West Coast,1971,July,7,257,937.12,318,798.78,66,41.28,0,0,0,0,0,0
Lochy,71,68,West Coast,1971,June,6,82,294.84,52,153.31,1,0.45,0,0,0,0,0,0
Lochy,71,68,West Coast,1971,May,5,37,201.4,0,0,3,1.36,0,0,0,0,0,0
Lochy,71,68,West Coast,1971,October,10,97,436.36,107,313.89,6,4.08,0,0,0,0,0,0
Lochy,71,68,West Coast,1971,September,9,190,770.65,272,801.95,34,18.6,0,0,0,0,0,0
Lochy,71,68,West Coast,1972,April,4,15,77.11,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1972,August,8,303,1168.91,126,414.13,356,157.85,0,0,0,0,0,0
Lochy,71,68,West Coast,1972,July,7,268,1108.13,146,421.84,325,161.03,0,0,0,0,0,0
Lochy,71,68,West Coast,1972,June,6,172,688.1,38,112.94,142,92.99,0,0,0,0,0,0
Lochy,71,68,West Coast,1972,March,3,2,12.25,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1972,May,5,77,386.01,6,20.87,12,8.16,0,0,0,0,0,0
Lochy,71,68,West Coast,1972,October,10,80,376.48,24,73.03,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1972,September,9,128,477.18,78,243.13,71,42.64,0,0,0,0,0,0
Lochy,71,68,West Coast,1973,April,4,8,53.07,0,0,1,0.45,0,0,0,0,0,0
Lochy,71,68,West Coast,1973,August,8,181,767.93,106,306.63,159,112.49,0,0,0,0,0,0
Lochy,71,68,West Coast,1973,July,7,324,1368.94,188,564.27,295,152.86,0,0,0,0,0,0
Lochy,71,68,West Coast,1973,June,6,195,899.47,89,259,59,34.47,0,0,0,0,0,0
Lochy,71,68,West Coast,1973,May,5,61,358.34,0,0,3,1.36,0,0,0,0,0,0
Lochy,71,68,West Coast,1973,October,10,238,913.54,116,332.48,72,55.79,0,0,0,0,0,0
Lochy,71,68,West Coast,1973,September,9,255,1038.73,136,396.44,140,62.6,0,0,0,0,0,0
Lochy,71,68,West Coast,1974,August,8,151,607.81,174,493.51,25,15.42,0,0,0,0,0,0
Lochy,71,68,West Coast,1974,July,7,104,415.49,243,765.66,60,28.12,0,0,0,0,0,0
Lochy,71,68,West Coast,1974,June,6,52,267.62,96,273.97,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1974,May,5,24,141.07,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1974,October,10,118,496.23,93,255.83,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1974,September,9,132,547.03,94,261.72,19,12.25,0,0,0,0,0,0
Lochy,71,68,West Coast,1975,April,4,7,56.7,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1975,August,8,59,245.85,57,159.66,68,29.48,0,0,0,0,0,0
Lochy,71,68,West Coast,1975,July,7,161,629.13,123,342.46,121,59.42,0,0,0,0,0,0
Lochy,71,68,West Coast,1975,June,6,50,249.93,25,72.12,54,30.39,0,0,0,0,0,0
Lochy,71,68,West Coast,1975,May,5,51,349.72,3,7.71,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1975,October,10,100,416.4,93,267.17,4,0.91,0,0,0,0,0,0
Lochy,71,68,West Coast,1975,September,9,146,625.96,150,415.94,42,19.5,0,0,0,0,0,0
Lochy,71,68,West Coast,1976,April,4,1,5.44,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1976,August,8,20,76.66,13,38.1,132,83.01,0,0,0,0,0,0
Lochy,71,68,West Coast,1976,July,7,150,600.1,144,419.12,214,77.11,0,0,0,0,0,0
Lochy,71,68,West Coast,1976,June,6,58,245.85,41,117.03,60,43.54,0,0,0,0,0,0
Lochy,71,68,West Coast,1976,March,3,1,4.54,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1976,May,5,12,55.79,0,0,3,2.72,0,0,0,0,0,0
Lochy,71,68,West Coast,1976,October,10,61,258.55,39,112.49,15,4.08,0,0,0,0,0,0
Lochy,71,68,West Coast,1976,September,9,78,297.56,76,213.64,91,67.13,0,0,0,0,0,0
Lochy,71,68,West Coast,1977,August,8,26,110.68,27,77.56,68,51.71,0,0,0,0,0,0
Lochy,71,68,West Coast,1977,July,7,279,1226.97,95,282.59,37,26.31,0,0,0,0,0,0
Lochy,71,68,West Coast,1977,June,6,191,935.76,97,270.79,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1977,May,5,30,180.53,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1977,October,10,35,152.41,22,64.86,1,0.91,0,0,0,0,0,0
Lochy,71,68,West Coast,1977,September,9,94,390.54,79,222.71,63,55.79,0,0,0,0,0,0
Lochy,71,68,West Coast,1978,August,8,27,103.42,39,108.86,49,46.27,0,0,0,0,0,0
Lochy,71,68,West Coast,1978,July,7,202,868.18,200,577.88,38,34.02,0,0,0,0,0,0
Lochy,71,68,West Coast,1978,June,6,154,781.99,79,225.89,18,16.33,0,0,0,0,0,0
Lochy,71,68,West Coast,1978,May,5,59,326.13,2,5.9,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1978,October,10,22,98.88,25,67.59,12,10.89,0,0,0,0,0,0
Lochy,71,68,West Coast,1978,September,9,74,312.98,116,319.33,45,37.19,0,0,0,0,0,0
Lochy,71,68,West Coast,1979,April,4,1,4.08,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1979,August,8,137,522.99,191,506.21,282,254.47,0,0,0,0,0,0
Lochy,71,68,West Coast,1979,July,7,249,1003.35,404,1163.92,11,7.71,0,0,0,0,0,0
Lochy,71,68,West Coast,1979,June,6,105,616.43,48,132.45,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1979,May,5,35,203.21,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1979,October,10,49,208.65,53,146.96,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1979,September,9,152,735.27,139,375.57,53,35.83,0,0,0,0,0,0
Lochy,71,68,West Coast,1980,April,4,1,4.54,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1980,August,8,71,386.46,89,222.26,230,209.56,0,0,0,0,0,0
Lochy,71,68,West Coast,1980,July,7,172,962.07,211,532.52,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1980,June,6,159,918.98,20,43.54,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1980,May,5,101,542.5,0,0,21,38.1,0,0,0,0,0,0
Lochy,71,68,West Coast,1980,October,10,18,97.52,11,26.31,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1980,September,9,61,320.24,47,120.2,18,14.97,0,0,0,0,0,0
Lochy,71,68,West Coast,1981,April,4,1,5.44,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1981,August,8,64,269.89,109,291.66,182,165.56,0,0,0,0,0,0
Lochy,71,68,West Coast,1981,July,7,119,491.24,231,636.84,20,18.6,0,0,0,0,0,0
Lochy,71,68,West Coast,1981,June,6,156,830.07,88,251.29,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1981,May,5,71,391.9,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1981,October,10,32,167.38,24,63.5,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1981,September,9,76,323.86,76,202.76,25,21.77,0,0,0,0,0,0
Lochy,71,68,West Coast,1982,August,8,93,349.27,149,390.54,67,58.97,0,0,0,0,0,0
Lochy,71,68,West Coast,1982,July,7,118,540.68,105,270.79,49,28.58,0,0,0,0,0,0
Lochy,71,68,West Coast,1982,June,6,101,544.76,46,120.2,40,18.6,0,0,0,0,0,0
Lochy,71,68,West Coast,1982,May,5,23,120.66,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1982,October,10,9,42.18,12,32.66,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1982,September,9,68,308.9,68,180.53,53,32.21,0,0,0,0,0,0
Lochy,71,68,West Coast,1983,April,4,3,18.6,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1983,August,8,70,305.27,86,231.33,362,252.2,0,0,0,0,0,0
Lochy,71,68,West Coast,1983,July,7,103,450.87,226,615.52,12,9.53,0,0,0,0,0,0
Lochy,71,68,West Coast,1983,June,6,20,92.99,71,184.16,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1983,May,5,4,26.31,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1983,October,10,36,147.87,30,82.1,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1983,September,9,138,588.31,182,488.97,20,14.97,0,0,0,0,0,0
Lochy,71,68,West Coast,1984,April,4,4,13.61,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1984,August,8,38,160.57,64,182.8,45,40.82,0,0,0,0,0,0
Lochy,71,68,West Coast,1984,July,7,85,420.03,155,439.08,32,29.03,0,0,0,0,0,0
Lochy,71,68,West Coast,1984,June,6,64,391.45,89,213.19,50,45.36,0,0,0,0,0,0
Lochy,71,68,West Coast,1984,May,5,21,95.71,2,3.63,1,0.91,0,0,0,0,0,0
Lochy,71,68,West Coast,1984,October,10,11,48.99,21,52.62,13,11.79,0,0,0,0,0,0
Lochy,71,68,West Coast,1984,September,9,47,176.9,56,146.06,103,92.08,0,0,0,0,0,0
Lochy,71,68,West Coast,1985,April,4,1,3.63,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1985,August,8,140,600.56,178,503.94,24,10.89,0,0,0,0,0,0
Lochy,71,68,West Coast,1985,July,7,117,508.02,207,579.69,28,15.88,0,0,0,0,0,0
Lochy,71,68,West Coast,1985,June,6,25,197.31,31,81.65,42,23.59,0,0,0,0,0,0
Lochy,71,68,West Coast,1985,May,5,8,43.54,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1985,October,10,32,148.32,24,67.13,2,1.81,0,0,0,0,0,0
Lochy,71,68,West Coast,1985,September,9,100,444.52,100,283.95,14,7.71,0,0,0,0,0,0
Lochy,71,68,West Coast,1986,August,8,46,186.88,77,207.75,34,25.4,0,0,0,0,0,0
Lochy,71,68,West Coast,1986,July,7,24,100.7,64,168.74,32,17.69,0,0,0,0,0,0
Lochy,71,68,West Coast,1986,June,6,81,477.63,24,63.05,4,2.27,0,0,0,0,0,0
Lochy,71,68,West Coast,1986,May,5,51,321.6,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1986,October,10,22,117.03,20,53.52,12,6.35,0,0,0,0,0,0
Lochy,71,68,West Coast,1986,September,9,15,68.04,11,28.58,37,19.96,0,0,0,0,0,0
Lochy,71,68,West Coast,1987,April,4,1,4.54,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1987,August,8,30,124.74,44,104.78,34,32.66,0,0,0,0,0,0
Lochy,71,68,West Coast,1987,July,7,34,149.23,113,306.17,25,14.06,0,0,0,0,0,0
Lochy,71,68,West Coast,1987,June,6,16,77.11,31,76.66,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1987,May,5,10,57.15,2,5.44,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1987,October,10,18,93.89,17,41.73,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1987,September,9,56,255.83,59,163.29,58,31.3,0,0,0,0,0,0
Lochy,71,68,West Coast,1988,April,4,1,4.08,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1988,August,8,122,551.57,225,550.66,4,4.08,0,0,0,0,0,0
Lochy,71,68,West Coast,1988,July,7,126,534.79,266,689.01,11,6.8,0,0,0,0,0,0
Lochy,71,68,West Coast,1988,June,6,19,99.79,42,95.71,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1988,May,5,16,89.36,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1988,October,10,76,291.21,295,606.91,3,2.27,0,0,0,0,0,0
Lochy,71,68,West Coast,1988,September,9,102,414.58,232,543.86,4,2.27,0,0,0,0,0,0
Lochy,71,68,West Coast,1989,August,8,61,277.14,154,469.47,3,1.81,0,0,0,0,0,0
Lochy,71,68,West Coast,1989,July,7,58,317.06,32,93.44,3,2.27,0,0,0,0,0,0
Lochy,71,68,West Coast,1989,June,6,45,265.35,26,65.32,11,6.35,0,0,0,0,0,0
Lochy,71,68,West Coast,1989,May,5,6,28.58,2,6.35,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1989,October,10,13,61.23,23,70.76,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1989,September,9,51,218.18,105,337.02,12,7.26,0,0,0,0,0,0
Lochy,71,68,West Coast,1990,August,8,37,173.73,58,140.61,2,1.36,0,0,0,0,0,0
Lochy,71,68,West Coast,1990,July,7,40,190.06,88,211.83,1,0.45,0,0,0,0,0,0
Lochy,71,68,West Coast,1990,June,6,23,135.62,26,64.86,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1990,May,5,16,89.81,2,3.63,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1990,October,10,21,98.43,13,37.19,2,1.81,0,0,0,0,0,0
Lochy,71,68,West Coast,1990,September,9,32,184.16,42,101.15,2,1.36,0,0,0,0,0,0
Lochy,71,68,West Coast,1991,April,4,1,3.63,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1991,August,8,32,171.91,20,49.44,1,0.45,0,0,0,0,0,0
Lochy,71,68,West Coast,1991,July,7,59,322.05,47,116.12,1,0.45,0,0,0,0,0,0
Lochy,71,68,West Coast,1991,June,6,40,234.51,17,43.09,1,0.45,0,0,0,0,0,0
Lochy,71,68,West Coast,1991,May,5,10,54.88,4,9.98,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1991,October,10,23,112.04,14,34.02,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1991,September,9,37,167.38,14,29.94,8,2.27,0,0,0,0,0,0
Lochy,71,68,West Coast,1992,April,4,4,19.05,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1992,August,8,18,113.4,111,313.89,13,5.9,0,0,0,0,0,0
Lochy,71,68,West Coast,1992,July,7,14,81.19,80,225.44,8,3.63,0,0,0,0,0,0
Lochy,71,68,West Coast,1992,June,6,10,54.88,7,13.61,1,0.45,0,0,0,0,0,0
Lochy,71,68,West Coast,1992,March,3,1,4.08,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1992,May,5,7,37.65,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1992,October,10,7,44.45,17,46.72,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1992,September,9,29,185.52,101,277.6,16,7.26,0,0,0,0,0,0
Lochy,71,68,West Coast,1993,August,8,8,34.47,55,148.32,3,0.91,0,0,0,0,0,0
Lochy,71,68,West Coast,1993,July,7,28,142.43,136,365.6,9,4.08,0,0,0,0,0,0
Lochy,71,68,West Coast,1993,June,6,12,61.69,26,61.69,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1993,May,5,10,48.08,4,11.79,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1993,October,10,2,9.07,39,109.32,1,0.45,0,0,0,0,0,0
Lochy,71,68,West Coast,1993,September,9,6,29.03,33,87.54,2,0.45,0,0,0,0,0,0
Lochy,71,68,West Coast,1994,August,8,18,70.76,13,20.87,15,7.26,0,0,2,9.52543977,0,0
Lochy,71,68,West Coast,1994,July,7,23,108.41,14,28.12,11,6.8,0,0,0,0,3,4.98951607
Lochy,71,68,West Coast,1994,June,6,13,85.28,2,4.99,2,1.36,0,0,1,3.62873896,0,0
Lochy,71,68,West Coast,1994,May,5,3,17.69,0,0,1,0.45,0,0,0,0,0,0
Lochy,71,68,West Coast,1994,October,10,1,7.71,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1994,September,9,10,55.34,4,10.43,0,0,0,0,1,4.08233133,1,3.17514659
Lochy,71,68,West Coast,1995,August,8,5,23.59,46,132,9,4.54,0,0,3,10.88621688,2,5.44310844
Lochy,71,68,West Coast,1995,July,7,25,110.22,185,525.71,20,7.26,0,0,1,3.62873896,9,24.49398798
Lochy,71,68,West Coast,1995,June,6,6,26.31,12,32.21,6,2.72,0,0,0,0,1,2.72155422
Lochy,71,68,West Coast,1995,September,9,9,29.94,31,78.93,3,1.81,0,0,4,10.88621688,0,0
Lochy,71,68,West Coast,1996,April,4,1,5.44,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1996,August,8,2,13.61,8,24.49,12,5.44,0,0,0,0,0,0
Lochy,71,68,West Coast,1996,July,7,21,118.84,10,28.58,35,19.96,0,0,0,0,0,0
Lochy,71,68,West Coast,1996,June,6,33,173.73,2,6.8,15,6.35,0,0,0,0,0,0
Lochy,71,68,West Coast,1996,May,5,11,62.14,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1996,September,9,6,28.12,4,8.62,3,1.36,0,0,0,0,0,0
Lochy,71,68,West Coast,1997,August,8,2,8,25,68,6,4.1,0,0,1,4,1,2
Lochy,71,68,West Coast,1997,July,7,10,43,58,164,15,9.1,0,0,1,4,7,20
Lochy,71,68,West Coast,1997,June,6,4,19,42,122,25,14,0,0,1,5,1,2
Lochy,71,68,West Coast,1997,September,9,6,26,29,83,5,2.7,0,0,2,8,2,6
Lochy,71,68,West Coast,1998,August,8,10,33.5,2,4.9,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1998,July,7,12,59,5,11.3,2,0.8,0,0,0,0,0,0
Lochy,71,68,West Coast,1998,June,6,7,38.2,0,0,6,4,0,0,0,0,0,0
Lochy,71,68,West Coast,1998,May,5,1,2,0,0,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1998,September,9,6,16.6,1,1.3,0,0,0,0,0,0,0,0
Lochy,71,68,West Coast,1999,August,8,0,0,0,0,0,0,0,0,0,0,1,4
Lochy,71,68,West Coast,1999,July,7,0,0,0,0,0,0,0,0,0,0,4,14
Lochy,71,68,West Coast,1999,October,10,1,3.96,0,0,0,0,0,0,0,0,32,128
Lochy,71,68,West Coast,1999,September,9,1,6.57,0,0,0,0,0,0,0,0,24,96.5
Lochy,71,68,West Coast,2000,July,7,0,0,0,0,0,0,0,0,0,0,1,2
Lochy,71,68,West Coast,2000,June,6,0,0,0,0,0,0,0,0,0,0,1,1
Lochy,71,68,West Coast,2000,October,10,1,3.2,1,1.4,1,1.4,0,0,0,0,0,0
Lochy,71,68,West Coast,2000,September,9,0,0,1,3.2,0,0,0,0,0,0,1,4
Lochy,71,68,West Coast,2001,August,8,5,15.9,2,3.6,0,0,0,0,6,32,5,17.5
