District_Name,Year,Species,Catch
Applecross,1967.0,Finnock,0.0
Applecross,1968.0,Finnock,0.0
Applecross,1969.0,Finnock,0.0
Applecross,1970.0,Finnock,0.0
Applecross,1971.0,Finnock,0.0
Applecross,1972.0,Finnock,0.0
Applecross,1973.0,Finnock,0.0
Applecross,1974.0,Finnock,0.0
Applecross,1975.0,Finnock,0.0
Applecross,1976.0,Finnock,0.0
Applecross,1977.0,Finnock,0.0
Applecross,1978.0,Finnock,0.0
Applecross,1979.0,Finnock,0.0
Applecross,1980.0,Finnock,0.0
Applecross,1981.0,Finnock,0.0
Applecross,1982.0,Finnock,0.0
Applecross,1983.0,Finnock,0.0
Applecross,1984.0,Finnock,0.0
Applecross,1985.0,Finnock,0.0
Applecross,1986.0,Finnock,0.0
Applecross,1987.0,Finnock,0.0
Applecross,1988.0,Finnock,0.0
Applecross,1989.0,Finnock,0.0
Applecross,1990.0,Finnock,0.0
Applecross,1991.0,Finnock,0.0
Applecross,1997.0,Finnock,0.0
Applecross,2e3,Finnock,0.0
Applecross,2004.0,Finnock,1.0
Applecross,2007.0,Finnock,0.0
Applecross,2010.0,Finnock,0.0
Applecross,2011.0,Finnock,0.0
Arnisdale,1960.0,Finnock,0.0
Arnisdale,1961.0,Finnock,0.0
Arnisdale,1962.0,Finnock,0.0
Arnisdale,1963.0,Finnock,0.0
Arnisdale,1964.0,Finnock,0.0
Arnisdale,1965.0,Finnock,0.0
Arnisdale,1966.0,Finnock,0.0
Arnisdale,1967.0,Finnock,0.0
Arnisdale,1968.0,Finnock,0.0
Arnisdale,1969.0,Finnock,0.0
Arnisdale,1970.0,Finnock,0.0
Arnisdale,1971.0,Finnock,0.0
Arnisdale,1972.0,Finnock,0.0
Arnisdale,1973.0,Finnock,0.0
Arnisdale,1974.0,Finnock,0.0
Arnisdale,1975.0,Finnock,0.0
Arnisdale,1976.0,Finnock,0.0
Arnisdale,1977.0,Finnock,0.0
Arnisdale,1978.0,Finnock,0.0
Arnisdale,1979.0,Finnock,0.0
Arnisdale,1980.0,Finnock,0.0
Arnisdale,1981.0,Finnock,0.0
Arnisdale,1982.0,Finnock,0.0
Arnisdale,1983.0,Finnock,0.0
Arnisdale,1984.0,Finnock,0.0
Arnisdale,1985.0,Finnock,0.0
Arnisdale,1986.0,Finnock,0.0
Arnisdale,1987.0,Finnock,0.0
Arnisdale,1988.0,Finnock,0.0
Arnisdale,1989.0,Finnock,0.0
Arnisdale,1990.0,Finnock,0.0
Arnisdale,1991.0,Finnock,0.0
Arnisdale,1992.0,Finnock,0.0
Arnisdale,1993.0,Finnock,0.0
Arnisdale,1994.0,Finnock,0.0
Arnisdale,1995.0,Finnock,0.0
Arnisdale,1996.0,Finnock,0.0
Arnisdale,1997.0,Finnock,0.0
Arnisdale,1998.0,Finnock,0.0
Arnisdale,1999.0,Finnock,0.0
Arnisdale,2e3,Finnock,0.0
Arnisdale,2001.0,Finnock,0.0
Arnisdale,2002.0,Finnock,0.0
Arnisdale,2003.0,Finnock,0.0
Arnisdale,2004.0,Finnock,65.0
Arnisdale,2005.0,Finnock,10.0
Arnisdale,2006.0,Finnock,45.0
Arnisdale,2007.0,Finnock,21.0
Arnisdale,2008.0,Finnock,12.0
Arnisdale,2009.0,Finnock,53.0
Arnisdale,2010.0,Finnock,5.0
Arnisdale,2011.0,Finnock,33.0
Arnisdale,2012.0,Finnock,26.0
Arnisdale,2013.0,Finnock,4.0
Arnisdale,2014.0,Finnock,3.0
Awe,1960.0,Finnock,0.0
Awe,1961.0,Finnock,0.0
Awe,1962.0,Finnock,0.0
Awe,1963.0,Finnock,0.0
Awe,1964.0,Finnock,0.0
Awe,1965.0,Finnock,0.0
Awe,1966.0,Finnock,0.0
Awe,1967.0,Finnock,0.0
Awe,1968.0,Finnock,0.0
Awe,1969.0,Finnock,0.0
Awe,1970.0,Finnock,0.0
Awe,1971.0,Finnock,0.0
Awe,1972.0,Finnock,0.0
Awe,1973.0,Finnock,0.0
Awe,1974.0,Finnock,0.0
Awe,1975.0,Finnock,0.0
Awe,1976.0,Finnock,0.0
Awe,1977.0,Finnock,0.0
Awe,1978.0,Finnock,0.0
Awe,1979.0,Finnock,0.0
Awe,1980.0,Finnock,0.0
Awe,1981.0,Finnock,0.0
Awe,1982.0,Finnock,0.0
Awe,1983.0,Finnock,0.0
Awe,1984.0,Finnock,0.0
Awe,1985.0,Finnock,0.0
Awe,1986.0,Finnock,0.0
Awe,1987.0,Finnock,0.0
Awe,1988.0,Finnock,0.0
Awe,1989.0,Finnock,0.0
Awe,1990.0,Finnock,0.0
Awe,1991.0,Finnock,0.0
Awe,1992.0,Finnock,0.0
Awe,1993.0,Finnock,0.0
Awe,1994.0,Finnock,0.0
Awe,1995.0,Finnock,0.0
Awe,1996.0,Finnock,0.0
Awe,1997.0,Finnock,0.0
Awe,1998.0,Finnock,0.0
Awe,1999.0,Finnock,0.0
Awe,2e3,Finnock,0.0
Awe,2001.0,Finnock,0.0
Awe,2002.0,Finnock,0.0
Awe,2003.0,Finnock,0.0
Awe,2004.0,Finnock,0.0
Awe,2005.0,Finnock,0.0
Awe,2006.0,Finnock,6.0
Awe,2007.0,Finnock,0.0
Awe,2008.0,Finnock,0.0
Awe,2009.0,Finnock,1.0
Awe,2010.0,Finnock,0.0
Awe,2011.0,Finnock,0.0
Awe,2012.0,Finnock,0.0
Awe,2013.0,Finnock,0.0
Awe,2014.0,Finnock,0.0
Ayr,1960.0,Finnock,0.0
Ayr,1961.0,Finnock,0.0
Ayr,1962.0,Finnock,0.0
Ayr,1963.0,Finnock,0.0
Ayr,1964.0,Finnock,0.0
Ayr,1965.0,Finnock,0.0
Ayr,1966.0,Finnock,0.0
Ayr,1967.0,Finnock,0.0
Ayr,1968.0,Finnock,0.0
Ayr,1969.0,Finnock,0.0
Ayr,1970.0,Finnock,0.0
Ayr,1971.0,Finnock,0.0
Ayr,1972.0,Finnock,0.0
Ayr,1973.0,Finnock,0.0
Ayr,1974.0,Finnock,0.0
Ayr,1975.0,Finnock,0.0
Ayr,1976.0,Finnock,0.0
Ayr,1977.0,Finnock,0.0
Ayr,1978.0,Finnock,0.0
Ayr,1979.0,Finnock,0.0
Ayr,1980.0,Finnock,0.0
Ayr,1981.0,Finnock,0.0
Ayr,1982.0,Finnock,0.0
Ayr,1983.0,Finnock,0.0
Ayr,1984.0,Finnock,0.0
Ayr,1985.0,Finnock,0.0
Ayr,1986.0,Finnock,0.0
Ayr,1987.0,Finnock,0.0
Ayr,1988.0,Finnock,0.0
Ayr,1989.0,Finnock,0.0
Ayr,1990.0,Finnock,0.0
Ayr,1991.0,Finnock,0.0
Ayr,1992.0,Finnock,0.0
Ayr,1993.0,Finnock,0.0
Ayr,1994.0,Finnock,0.0
Ayr,1995.0,Finnock,0.0
Ayr,1996.0,Finnock,0.0
Ayr,1997.0,Finnock,0.0
Ayr,1998.0,Finnock,0.0
Ayr,1999.0,Finnock,0.0
Ayr,2e3,Finnock,0.0
Ayr,2001.0,Finnock,0.0
Ayr,2002.0,Finnock,0.0
Ayr,2003.0,Finnock,0.0
Ayr,2004.0,Finnock,0.0
Ayr,2005.0,Finnock,0.0
Ayr,2006.0,Finnock,0.0
Ayr,2007.0,Finnock,0.0
Ayr,2008.0,Finnock,0.0
Ayr,2009.0,Finnock,0.0
Ayr,2010.0,Finnock,0.0
Ayr,2011.0,Finnock,0.0
Ayr,2012.0,Finnock,0.0
Ayr,2013.0,Finnock,0.0
Ayr,2014.0,Finnock,0.0
Baa,1960.0,Finnock,0.0
Baa,1961.0,Finnock,0.0
Baa,1962.0,Finnock,0.0
Baa,1963.0,Finnock,0.0
Baa,1964.0,Finnock,0.0
Baa,1965.0,Finnock,0.0
Baa,1966.0,Finnock,0.0
Baa,1967.0,Finnock,0.0
Baa,1968.0,Finnock,0.0
Baa,1969.0,Finnock,0.0
Baa,1970.0,Finnock,0.0
Baa,1971.0,Finnock,0.0
Baa,1972.0,Finnock,0.0
Baa,1973.0,Finnock,0.0
Baa,1974.0,Finnock,0.0
Baa,1975.0,Finnock,0.0
Baa,1976.0,Finnock,0.0
Baa,1977.0,Finnock,0.0
Baa,1978.0,Finnock,0.0
Baa,1979.0,Finnock,0.0
Baa,1980.0,Finnock,0.0
Baa,1981.0,Finnock,0.0
Baa,1982.0,Finnock,0.0
Baa,1983.0,Finnock,0.0
Baa,1984.0,Finnock,0.0
Baa,1985.0,Finnock,0.0
Baa,1986.0,Finnock,0.0
Baa,1987.0,Finnock,0.0
Baa,1988.0,Finnock,0.0
Baa,1989.0,Finnock,0.0
Baa,1990.0,Finnock,0.0
Baa,1991.0,Finnock,0.0
Baa,1992.0,Finnock,0.0
Baa,1993.0,Finnock,0.0
Baa,1994.0,Finnock,0.0
Baa,1995.0,Finnock,0.0
Baa,1996.0,Finnock,0.0
Baa,1997.0,Finnock,0.0
Baa,1998.0,Finnock,0.0
Baa,1999.0,Finnock,0.0
Baa,2e3,Finnock,0.0
Baa,2001.0,Finnock,0.0
Baa,2002.0,Finnock,0.0
Baa,2003.0,Finnock,0.0
Baa,2004.0,Finnock,9.0
Baa,2005.0,Finnock,19.0
Baa,2006.0,Finnock,30.0
Baa,2007.0,Finnock,0.0
Baa,2008.0,Finnock,16.0
Baa,2009.0,Finnock,37.0
Baa,2010.0,Finnock,23.0
Baa,2011.0,Finnock,17.0
Baa,2012.0,Finnock,8.0
Baa,2013.0,Finnock,6.0
Baa,2014.0,Finnock,15.0
Badachro,1960.0,Finnock,0.0
Badachro,1961.0,Finnock,0.0
Badachro,1962.0,Finnock,0.0
Badachro,1963.0,Finnock,0.0
Badachro,1964.0,Finnock,0.0
Badachro,1965.0,Finnock,0.0
Badachro,1966.0,Finnock,0.0
Badachro,1969.0,Finnock,0.0
Badachro,1970.0,Finnock,0.0
Badachro,1971.0,Finnock,0.0
Badachro,1972.0,Finnock,0.0
Badachro,1973.0,Finnock,0.0
Badachro,1974.0,Finnock,0.0
Badachro,1975.0,Finnock,0.0
Badachro,1976.0,Finnock,0.0
Badachro,1977.0,Finnock,0.0
Badachro,1978.0,Finnock,0.0
Badachro,1979.0,Finnock,0.0
Badachro,1980.0,Finnock,0.0
Badachro,1981.0,Finnock,0.0
Badachro,1982.0,Finnock,0.0
Badachro,1983.0,Finnock,0.0
Badachro,1984.0,Finnock,0.0
Badachro,1985.0,Finnock,0.0
Badachro,1986.0,Finnock,0.0
Badachro,1987.0,Finnock,0.0
Badachro,1988.0,Finnock,0.0
Badachro,1989.0,Finnock,0.0
Badachro,1990.0,Finnock,0.0
Badachro,1991.0,Finnock,0.0
Badachro,1992.0,Finnock,0.0
Badachro,1993.0,Finnock,0.0
Badachro,1994.0,Finnock,0.0
Badachro,1995.0,Finnock,0.0
Badachro,1996.0,Finnock,0.0
Badachro,1997.0,Finnock,0.0
Badachro,1998.0,Finnock,0.0
Badachro,1999.0,Finnock,0.0
Badachro,2001.0,Finnock,0.0
Badachro,2002.0,Finnock,0.0
Badachro,2006.0,Finnock,0.0
Badachro,2007.0,Finnock,0.0
Badachro,2008.0,Finnock,0.0
Badachro,2009.0,Finnock,0.0
Badachro,2010.0,Finnock,2.0
Badachro,2011.0,Finnock,0.0
Badachro,2012.0,Finnock,0.0
Balgay,1960.0,Finnock,0.0
Balgay,1961.0,Finnock,0.0
Balgay,1962.0,Finnock,0.0
Balgay,1965.0,Finnock,0.0
Balgay,1967.0,Finnock,0.0
Balgay,1968.0,Finnock,0.0
Balgay,1969.0,Finnock,0.0
Balgay,1971.0,Finnock,0.0
Balgay,1972.0,Finnock,0.0
Balgay,1973.0,Finnock,0.0
Balgay,1980.0,Finnock,0.0
Balgay,1981.0,Finnock,0.0
Balgay,1983.0,Finnock,0.0
Balgay,1984.0,Finnock,0.0
Balgay,1985.0,Finnock,0.0
Balgay,1986.0,Finnock,0.0
Balgay,1987.0,Finnock,0.0
Balgay,1988.0,Finnock,0.0
Balgay,1989.0,Finnock,0.0
Balgay,1990.0,Finnock,0.0
Balgay,1991.0,Finnock,0.0
Balgay,1992.0,Finnock,0.0
Balgay,1993.0,Finnock,0.0
Balgay,1994.0,Finnock,0.0
Balgay,1995.0,Finnock,0.0
Balgay,1996.0,Finnock,0.0
Balgay,1997.0,Finnock,0.0
Balgay,1998.0,Finnock,0.0
Balgay,1999.0,Finnock,0.0
Balgay,2e3,Finnock,0.0
Balgay,2001.0,Finnock,0.0
Balgay,2002.0,Finnock,0.0
Balgay,2003.0,Finnock,0.0
Balgay,2004.0,Finnock,0.0
Balgay,2005.0,Finnock,5.0
Balgay,2006.0,Finnock,0.0
Balgay,2007.0,Finnock,0.0
Balgay,2008.0,Finnock,5.0
Balgay,2009.0,Finnock,0.0
Balgay,2010.0,Finnock,5.0
Balgay,2011.0,Finnock,0.0
Balgay,2012.0,Finnock,0.0
Balgay,2013.0,Finnock,0.0
Balgay,2014.0,Finnock,5.0
Beauly,1960.0,Finnock,0.0
Beauly,1961.0,Finnock,0.0
Beauly,1962.0,Finnock,0.0
Beauly,1963.0,Finnock,0.0
Beauly,1964.0,Finnock,0.0
Beauly,1965.0,Finnock,0.0
Beauly,1966.0,Finnock,0.0
Beauly,1967.0,Finnock,0.0
Beauly,1968.0,Finnock,0.0
Beauly,1969.0,Finnock,0.0
Beauly,1970.0,Finnock,0.0
Beauly,1971.0,Finnock,0.0
Beauly,1972.0,Finnock,0.0
Beauly,1973.0,Finnock,0.0
Beauly,1974.0,Finnock,0.0
Beauly,1975.0,Finnock,0.0
Beauly,1976.0,Finnock,0.0
Beauly,1977.0,Finnock,0.0
Beauly,1978.0,Finnock,0.0
Beauly,1979.0,Finnock,0.0
Beauly,1980.0,Finnock,0.0
Beauly,1981.0,Finnock,0.0
Beauly,1982.0,Finnock,0.0
Beauly,1983.0,Finnock,0.0
Beauly,1984.0,Finnock,0.0
Beauly,1985.0,Finnock,0.0
Beauly,1986.0,Finnock,0.0
Beauly,1987.0,Finnock,0.0
Beauly,1988.0,Finnock,0.0
Beauly,1989.0,Finnock,0.0
Beauly,1990.0,Finnock,0.0
Beauly,1991.0,Finnock,0.0
Beauly,1992.0,Finnock,0.0
Beauly,1993.0,Finnock,0.0
Beauly,1994.0,Finnock,0.0
Beauly,1995.0,Finnock,0.0
Beauly,1996.0,Finnock,0.0
Beauly,1997.0,Finnock,0.0
Beauly,1998.0,Finnock,0.0
Beauly,1999.0,Finnock,0.0
Beauly,2e3,Finnock,0.0
Beauly,2001.0,Finnock,0.0
Beauly,2002.0,Finnock,0.0
Beauly,2003.0,Finnock,0.0
Beauly,2004.0,Finnock,32.0
Beauly,2005.0,Finnock,2.0
Beauly,2006.0,Finnock,0.0
Beauly,2007.0,Finnock,11.0
Beauly,2008.0,Finnock,0.0
Beauly,2009.0,Finnock,0.0
Beauly,2010.0,Finnock,0.0
Beauly,2011.0,Finnock,0.0
Beauly,2012.0,Finnock,0.0
Beauly,2013.0,Finnock,0.0
Beauly,2014.0,Finnock,0.0
Berriedale,1960.0,Finnock,0.0
Berriedale,1961.0,Finnock,0.0
Berriedale,1962.0,Finnock,0.0
Berriedale,1963.0,Finnock,0.0
Berriedale,1964.0,Finnock,0.0
Berriedale,1965.0,Finnock,0.0
Berriedale,1966.0,Finnock,0.0
Berriedale,1967.0,Finnock,0.0
Berriedale,1968.0,Finnock,0.0
Berriedale,1969.0,Finnock,0.0
Berriedale,1970.0,Finnock,0.0
Berriedale,1971.0,Finnock,0.0
Berriedale,1972.0,Finnock,0.0
Berriedale,1973.0,Finnock,0.0
Berriedale,1974.0,Finnock,0.0
Berriedale,1975.0,Finnock,0.0
Berriedale,1976.0,Finnock,0.0
Berriedale,1977.0,Finnock,0.0
Berriedale,1978.0,Finnock,0.0
Berriedale,1979.0,Finnock,0.0
Berriedale,1980.0,Finnock,0.0
Berriedale,1981.0,Finnock,0.0
Berriedale,1982.0,Finnock,0.0
Berriedale,1983.0,Finnock,0.0
Berriedale,1984.0,Finnock,0.0
Berriedale,1985.0,Finnock,0.0
Berriedale,1986.0,Finnock,0.0
Berriedale,1987.0,Finnock,0.0
Berriedale,1988.0,Finnock,0.0
Berriedale,1989.0,Finnock,0.0
Berriedale,1990.0,Finnock,0.0
Berriedale,1992.0,Finnock,0.0
Berriedale,1993.0,Finnock,0.0
Berriedale,1994.0,Finnock,0.0
Berriedale,1995.0,Finnock,0.0
Berriedale,1996.0,Finnock,0.0
Berriedale,1997.0,Finnock,0.0
Berriedale,1998.0,Finnock,0.0
Berriedale,1999.0,Finnock,0.0
Berriedale,2e3,Finnock,0.0
Berriedale,2001.0,Finnock,0.0
Berriedale,2002.0,Finnock,0.0
Berriedale,2003.0,Finnock,0.0
Berriedale,2004.0,Finnock,0.0
Berriedale,2005.0,Finnock,0.0
Berriedale,2006.0,Finnock,10.0
Berriedale,2007.0,Finnock,0.0
Berriedale,2008.0,Finnock,0.0
Berriedale,2009.0,Finnock,0.0
Berriedale,2010.0,Finnock,0.0
Berriedale,2011.0,Finnock,0.0
Berriedale,2012.0,Finnock,0.0
Berriedale,2013.0,Finnock,0.0
Berriedale,2014.0,Finnock,0.0
Bervie,1960.0,Finnock,0.0
Bervie,1961.0,Finnock,0.0
Bervie,1962.0,Finnock,0.0
Bervie,1963.0,Finnock,0.0
Bervie,1964.0,Finnock,0.0
Bervie,1965.0,Finnock,0.0
Bervie,1966.0,Finnock,0.0
Bervie,1967.0,Finnock,0.0
Bervie,1968.0,Finnock,0.0
Bervie,1969.0,Finnock,0.0
Bervie,1970.0,Finnock,0.0
Bervie,1971.0,Finnock,0.0
Bervie,1972.0,Finnock,0.0
Bervie,1973.0,Finnock,0.0
Bervie,1976.0,Finnock,0.0
Bervie,1977.0,Finnock,0.0
Bervie,1978.0,Finnock,0.0
Bervie,1979.0,Finnock,0.0
Bervie,1980.0,Finnock,0.0
Bervie,1981.0,Finnock,0.0
Bervie,1982.0,Finnock,0.0
Bervie,1983.0,Finnock,0.0
Bervie,1984.0,Finnock,0.0
Bervie,1985.0,Finnock,0.0
Bervie,1986.0,Finnock,0.0
Bervie,1987.0,Finnock,0.0
Bervie,1988.0,Finnock,0.0
Bervie,1989.0,Finnock,0.0
Bervie,1990.0,Finnock,0.0
Bervie,1992.0,Finnock,0.0
Bervie,1993.0,Finnock,0.0
Bervie,1994.0,Finnock,0.0
Bervie,1995.0,Finnock,0.0
Bervie,1996.0,Finnock,0.0
Bervie,1998.0,Finnock,0.0
Bervie,1999.0,Finnock,0.0
Bervie,2e3,Finnock,0.0
Bervie,2001.0,Finnock,0.0
Bervie,2004.0,Finnock,0.0
Bervie,2008.0,Finnock,0.0
Bervie,2009.0,Finnock,0.0
Bervie,2010.0,Finnock,0.0
Bervie,2011.0,Finnock,0.0
Bervie,2012.0,Finnock,0.0
Bervie,2013.0,Finnock,0.0
Bervie,2014.0,Finnock,0.0
Bladnoch,1960.0,Finnock,0.0
Bladnoch,1961.0,Finnock,0.0
Bladnoch,1962.0,Finnock,0.0
Bladnoch,1963.0,Finnock,0.0
Bladnoch,1964.0,Finnock,0.0
Bladnoch,1965.0,Finnock,0.0
Bladnoch,1966.0,Finnock,0.0
Bladnoch,1967.0,Finnock,0.0
Bladnoch,1968.0,Finnock,0.0
Bladnoch,1969.0,Finnock,0.0
Bladnoch,1970.0,Finnock,0.0
Bladnoch,1971.0,Finnock,0.0
Bladnoch,1972.0,Finnock,0.0
Bladnoch,1973.0,Finnock,0.0
Bladnoch,1974.0,Finnock,0.0
Bladnoch,1975.0,Finnock,0.0
Bladnoch,1976.0,Finnock,0.0
Bladnoch,1977.0,Finnock,0.0
Bladnoch,1978.0,Finnock,0.0
Bladnoch,1979.0,Finnock,0.0
Bladnoch,1980.0,Finnock,0.0
Bladnoch,1981.0,Finnock,0.0
Bladnoch,1982.0,Finnock,0.0
Bladnoch,1983.0,Finnock,0.0
Bladnoch,1984.0,Finnock,0.0
Bladnoch,1985.0,Finnock,0.0
Bladnoch,1986.0,Finnock,0.0
Bladnoch,1987.0,Finnock,0.0
Bladnoch,1988.0,Finnock,0.0
Bladnoch,1989.0,Finnock,0.0
Bladnoch,1990.0,Finnock,0.0
Bladnoch,1991.0,Finnock,0.0
Bladnoch,1992.0,Finnock,0.0
Bladnoch,1993.0,Finnock,0.0
Bladnoch,1994.0,Finnock,0.0
Bladnoch,1995.0,Finnock,0.0
Bladnoch,1996.0,Finnock,0.0
Bladnoch,1997.0,Finnock,0.0
Bladnoch,1998.0,Finnock,0.0
Bladnoch,1999.0,Finnock,0.0
Bladnoch,2e3,Finnock,0.0
Bladnoch,2001.0,Finnock,0.0
Bladnoch,2002.0,Finnock,0.0
Bladnoch,2003.0,Finnock,0.0
Bladnoch,2004.0,Finnock,0.0
Bladnoch,2005.0,Finnock,0.0
Bladnoch,2006.0,Finnock,0.0
Bladnoch,2007.0,Finnock,0.0
Bladnoch,2008.0,Finnock,0.0
Bladnoch,2009.0,Finnock,0.0
Bladnoch,2010.0,Finnock,0.0
Bladnoch,2011.0,Finnock,0.0
Bladnoch,2012.0,Finnock,0.0
Bladnoch,2013.0,Finnock,0.0
Bladnoch,2014.0,Finnock,0.0
Broom,1960.0,Finnock,0.0
Broom,1961.0,Finnock,0.0
Broom,1962.0,Finnock,0.0
Broom,1963.0,Finnock,0.0
Broom,1964.0,Finnock,0.0
Broom,1965.0,Finnock,0.0
Broom,1966.0,Finnock,0.0
Broom,1967.0,Finnock,0.0
Broom,1968.0,Finnock,0.0
Broom,1969.0,Finnock,0.0
Broom,1970.0,Finnock,0.0
Broom,1971.0,Finnock,0.0
Broom,1972.0,Finnock,0.0
Broom,1973.0,Finnock,0.0
Broom,1974.0,Finnock,0.0
Broom,1975.0,Finnock,0.0
Broom,1976.0,Finnock,0.0
Broom,1977.0,Finnock,0.0
Broom,1978.0,Finnock,0.0
Broom,1979.0,Finnock,0.0
Broom,1980.0,Finnock,0.0
Broom,1981.0,Finnock,0.0
Broom,1982.0,Finnock,0.0
Broom,1983.0,Finnock,0.0
Broom,1984.0,Finnock,0.0
Broom,1985.0,Finnock,0.0
Broom,1986.0,Finnock,0.0
Broom,1987.0,Finnock,0.0
Broom,1988.0,Finnock,0.0
Broom,1989.0,Finnock,0.0
Broom,1990.0,Finnock,0.0
Broom,1991.0,Finnock,0.0
Broom,1992.0,Finnock,0.0
Broom,1993.0,Finnock,0.0
Broom,1994.0,Finnock,0.0
Broom,1995.0,Finnock,0.0
Broom,1996.0,Finnock,0.0
Broom,1997.0,Finnock,0.0
Broom,1998.0,Finnock,0.0
Broom,1999.0,Finnock,0.0
Broom,2e3,Finnock,0.0
Broom,2001.0,Finnock,0.0
Broom,2002.0,Finnock,0.0
Broom,2003.0,Finnock,0.0
Broom,2004.0,Finnock,0.0
Broom,2005.0,Finnock,0.0
Broom,2006.0,Finnock,0.0
Broom,2007.0,Finnock,2.0
Broom,2008.0,Finnock,0.0
Broom,2009.0,Finnock,0.0
Broom,2010.0,Finnock,0.0
Broom,2011.0,Finnock,0.0
Broom,2014.0,Finnock,0.0
Brora,1960.0,Finnock,0.0
Brora,1961.0,Finnock,0.0
Brora,1962.0,Finnock,0.0
Brora,1963.0,Finnock,0.0
Brora,1964.0,Finnock,0.0
Brora,1965.0,Finnock,0.0
Brora,1966.0,Finnock,0.0
Brora,1967.0,Finnock,0.0
Brora,1968.0,Finnock,0.0
Brora,1969.0,Finnock,0.0
Brora,1970.0,Finnock,0.0
Brora,1971.0,Finnock,0.0
Brora,1972.0,Finnock,0.0
Brora,1973.0,Finnock,0.0
Brora,1974.0,Finnock,0.0
Brora,1975.0,Finnock,0.0
Brora,1976.0,Finnock,0.0
Brora,1977.0,Finnock,0.0
Brora,1978.0,Finnock,0.0
Brora,1979.0,Finnock,0.0
Brora,1980.0,Finnock,0.0
Brora,1981.0,Finnock,0.0
Brora,1982.0,Finnock,0.0
Brora,1983.0,Finnock,0.0
Brora,1984.0,Finnock,0.0
Brora,1985.0,Finnock,0.0
Brora,1986.0,Finnock,0.0
Brora,1987.0,Finnock,0.0
Brora,1988.0,Finnock,0.0
Brora,1989.0,Finnock,0.0
Brora,1990.0,Finnock,0.0
Brora,1991.0,Finnock,0.0
Brora,1992.0,Finnock,0.0
Brora,1993.0,Finnock,0.0
Brora,1994.0,Finnock,0.0
Brora,1995.0,Finnock,0.0
Brora,1996.0,Finnock,0.0
Brora,1997.0,Finnock,0.0
Brora,1998.0,Finnock,0.0
Brora,1999.0,Finnock,0.0
Brora,2e3,Finnock,0.0
Brora,2001.0,Finnock,0.0
Brora,2002.0,Finnock,0.0
Brora,2003.0,Finnock,0.0
Brora,2004.0,Finnock,0.0
Brora,2005.0,Finnock,0.0
Brora,2006.0,Finnock,1.0
Brora,2007.0,Finnock,1.0
Brora,2008.0,Finnock,0.0
Brora,2009.0,Finnock,1.0
Brora,2010.0,Finnock,0.0
Brora,2011.0,Finnock,1.0
Brora,2012.0,Finnock,0.0
Brora,2013.0,Finnock,0.0
Brora,2014.0,Finnock,0.0
Carradale,1960.0,Finnock,0.0
Carradale,1961.0,Finnock,0.0
Carradale,1962.0,Finnock,0.0
Carradale,1963.0,Finnock,0.0
Carradale,1964.0,Finnock,0.0
Carradale,1965.0,Finnock,0.0
Carradale,1966.0,Finnock,0.0
Carradale,1967.0,Finnock,0.0
Carradale,1968.0,Finnock,0.0
Carradale,1969.0,Finnock,0.0
Carradale,1970.0,Finnock,0.0
Carradale,1971.0,Finnock,0.0
Carradale,1972.0,Finnock,0.0
Carradale,1973.0,Finnock,0.0
Carradale,1974.0,Finnock,0.0
Carradale,1975.0,Finnock,0.0
Carradale,1976.0,Finnock,0.0
Carradale,1977.0,Finnock,0.0
Carradale,1978.0,Finnock,0.0
Carradale,1979.0,Finnock,0.0
Carradale,1980.0,Finnock,0.0
Carradale,1981.0,Finnock,0.0
Carradale,1982.0,Finnock,0.0
Carradale,1983.0,Finnock,0.0
Carradale,1984.0,Finnock,0.0
Carradale,1985.0,Finnock,0.0
Carradale,1986.0,Finnock,0.0
Carradale,1987.0,Finnock,0.0
Carradale,1988.0,Finnock,0.0
Carradale,1989.0,Finnock,0.0
Carradale,1990.0,Finnock,0.0
Carradale,1991.0,Finnock,0.0
Carradale,1992.0,Finnock,0.0
Carradale,1993.0,Finnock,0.0
Carradale,1994.0,Finnock,0.0
Carradale,1995.0,Finnock,0.0
Carradale,1996.0,Finnock,0.0
Carradale,1997.0,Finnock,0.0
Carradale,1998.0,Finnock,0.0
Carradale,1999.0,Finnock,0.0
Carradale,2e3,Finnock,0.0
Carradale,2001.0,Finnock,0.0
Carradale,2002.0,Finnock,0.0
Carradale,2003.0,Finnock,0.0
Carradale,2004.0,Finnock,0.0
Carradale,2005.0,Finnock,0.0
Carradale,2006.0,Finnock,0.0
Carradale,2007.0,Finnock,0.0
Carradale,2008.0,Finnock,2.0
Carradale,2009.0,Finnock,0.0
Carradale,2010.0,Finnock,2.0
Carradale,2011.0,Finnock,1.0
Carradale,2012.0,Finnock,2.0
Carradale,2013.0,Finnock,1.0
Carradale,2014.0,Finnock,1.0
Carron,1960.0,Finnock,0.0
Carron,1961.0,Finnock,0.0
Carron,1962.0,Finnock,0.0
Carron,1963.0,Finnock,0.0
Carron,1964.0,Finnock,0.0
Carron,1965.0,Finnock,0.0
Carron,1966.0,Finnock,0.0
Carron,1967.0,Finnock,0.0
Carron,1968.0,Finnock,0.0
Carron,1969.0,Finnock,0.0
Carron,1970.0,Finnock,0.0
Carron,1971.0,Finnock,0.0
Carron,1972.0,Finnock,0.0
Carron,1973.0,Finnock,0.0
Carron,1974.0,Finnock,0.0
Carron,1975.0,Finnock,0.0
Carron,1976.0,Finnock,0.0
Carron,1977.0,Finnock,0.0
Carron,1978.0,Finnock,0.0
